path,label,자연,한옥,역사,고층빌딩,백화점,미술관,쇼핑,공원,강변,시장,박물관,첨단기술,전망대,테마파크,음식,문화체험,종교
M:/Side/2024_TourAPI/DB/image/서울 우정총국_19_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_1_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_20_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_21_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_22_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_2_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_3_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_4_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_5_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_6_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_7_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_8_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 우정총국_9_공공3유형.jpg,서울 우정총국,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_1_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_2_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_3_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_4_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_5_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_6_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_7_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M:/Side/2024_TourAPI/DB/image/서울 의릉(경종,선의왕후) [유네스코 세계유산]_9_공공3유형.jpg","서울 의릉(경종,선의왕후) [유네스코 세계유산]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 정동교회_10_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_11_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_13_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_14_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_15_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_16_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_18_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_19_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_1_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_20_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_21_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_22_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_23_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_24_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_25_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_2_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_3_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_4_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_5_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_6_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_7_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_8_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 정동교회_9_공공3유형.jpg,서울 정동교회,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_10_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_11_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_12_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_13_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_14_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_15_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_16_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_17_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_19_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_1_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_20_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_21_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_22_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_23_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_24_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_2_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_3_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_4_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_5_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_7_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_8_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울 풍납동 토성_9_공공3유형.jpg,서울 풍납동 토성,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_10_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_11_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_12_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_13_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_14_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_1_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_3_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_4_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_5_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_7_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_8_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울로 7017_9_공공3유형.jpg,서울로 7017,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_11_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_1_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_2_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_4_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_5_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_6_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_7_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_8_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울새활용플라자_9_공공3유형.jpg,서울새활용플라자,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_10_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_11_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_12_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_13_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_2_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_3_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_4_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_6_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_7_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_8_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/서울식물원_9_공공3유형.jpg,서울식물원,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_10_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_11_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_12_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_2_공공3유형.jpg,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_3_공공3유형.jpg,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_4_공공3유형.jpg,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_5_공공3유형.jpg,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_6_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_7_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_8_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종대왕 동상_9_공공3유형.JPG,세종대왕 동상,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_10_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_13_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_14_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_15_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_16_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_1_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_2_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_3_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_4_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_5_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_6_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_7_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_8_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/세종로공원_9_공공3유형.jpg,세종로공원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/소림사(서울)_10_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_1_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_2_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_3_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_4_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_6_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_7_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_8_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/소림사(서울)_9_공공3유형.jpg,소림사(서울),1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
M:/Side/2024_TourAPI/DB/image/수도박물관_10_공공3유형.bmp,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_1_공공3유형.jpg,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_2_공공3유형.jpg,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_3_공공3유형.jpg,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_5_공공3유형.jpg,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_6_공공3유형.jpg,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_7_공공3유형.bmp,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_8_공공3유형.bmp,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수도박물관_9_공공3유형.bmp,수도박물관,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
M:/Side/2024_TourAPI/DB/image/수락산_10_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_11_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_12_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_13_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_14_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_15_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_17_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_18_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_19_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_1_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_20_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_22_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_23_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_2_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_3_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_4_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_5_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_6_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_7_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_8_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/수락산_9_공공3유형.jpg,수락산,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/순명비유강원석물_10_공공3유형.jpg,순명비유강원석물,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/순명비유강원석물_11_공공3유형.jpg,순명비유강원석물,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/순명비유강원석물_12_공공3유형.jpg,순명비유강원석물,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/순명비유강원석물_14_공공3유형.jpg,순명비유강원석물,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
M:/Side/2024_TourAPI/DB/image/순명비유강원석물_15_공공3유형.jpg,순명비유강원석물,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
